,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,mean
45,5570.933333333333,2039.5636363636363,1427.0,1575.02,2115.923076923077,,5878.5,,,818.0,1061.5739130434783,2453.6279069767443,9309.573770491803,1181.2162162162163,829.7142857142857,,,5812.983739837398,1745.1851851851852,1217.3052631578948,7335.04347826087,2873.027027027027,3649.0416666666665,2314.8275862068967,,1331.9130434782608,1503.2686567164178,,12880.4375,1303.3933333333334,1882.5076923076922,1644.6,4037.28125,862.3243243243244,14811.0,802.5794392523364,3457.4953560281683,5570.933333333333,2039.5636363636363,1427.0,1575.02,2115.923076923077,,5878.5,,,818.0,1061.5739130434783,2453.6279069767443,9309.573770491803,1181.2162162162163,829.7142857142857,,,5812.983739837398,1745.1851851851852,1217.3052631578948,7335.04347826087,2873.027027027027,3649.0416666666665,2314.8275862068967,,1331.9130434782608,1503.2686567164178,,12880.4375,1303.3933333333334,1882.5076923076922,1644.6,4037.28125,862.3243243243244,14811.0,802.5794392523364,3457.4953560281688
46,5489.462962962963,1954.8235294117646,1348.0,1510.659574468085,2103.5555555555557,,5674.0,,,820.15,1006.4181818181818,2293.027027027027,10093.947368421053,1159.78125,799.1111111111111,,,5561.606837606838,1694.987012987013,1169.840909090909,7184.684210526316,2892.3030303030305,3569.970588235294,2366.086956521739,,1316.0,1425.72131147541,,12662.276315789473,1282.451388888889,1822.1475409836066,1637.0869565217392,3937.448275862069,830.0625,,804.8712871287129,3014.660060096314,5489.462962962963,1954.8235294117646,1348.0,1510.659574468085,2103.5555555555557,,5674.0,,,820.15,1006.4181818181818,2293.027027027027,10093.947368421053,1159.78125,799.1111111111111,,,5561.606837606838,1694.987012987013,1169.840909090909,7184.684210526316,2892.3030303030305,3569.970588235294,2366.086956521739,,1316.0,1425.72131147541,,12662.276315789473,1282.451388888889,1822.1475409836066,1637.0869565217392,3937.448275862069,830.0625,,804.8712871287129,3014.660060096313
47,5219.38,1844.4666666666667,,1428.5842696629213,2100.3333333333335,,5519.0,,,860.1,960.5142857142857,2193.7096774193546,10582.962264150943,1132.5357142857142,767.5,,,5240.1875,1645.7397260273972,1136.4074074074074,7116.533333333334,2991.259259259259,3415.515625,1824.6666666666667,,1317.9024390243903,1520.591836734694,,11988.3,1270.8321167883212,1776.3333333333333,1527.6153846153845,3790.4423076923076,820.5416666666666,,799.3092783505155,2992.2690404493674,5219.38,1844.4666666666667,,1428.5842696629213,2100.3333333333335,,5519.0,,,860.1,960.5142857142857,2193.7096774193546,10582.962264150943,1132.5357142857142,767.5,,,5240.1875,1645.7397260273972,1136.4074074074074,7116.533333333334,2991.259259259259,3415.515625,1824.6666666666667,,1317.9024390243903,1520.591836734694,,11988.3,1270.8321167883212,1776.3333333333333,1527.6153846153845,3790.4423076923076,820.5416666666666,,799.3092783505155,2992.269040449367
48,4902.565217391304,1695.3846153846155,,1317.8641975308642,,,,,,,911.82,2077.230769230769,10737.877551020409,1113.875,773.625,,,4951.820754716981,1572.6764705882354,1109.2933333333333,6961.818181818182,3081.45,3186.9473684210525,1713.0,,1354.95,1488.5151515151515,,11852.307692307691,1248.1068702290077,1699.3584905660377,1432.6666666666667,3708.6875,808.5714285714286,,790.1758241758242,2937.107836811148,4902.565217391304,1695.3846153846155,,1317.8641975308642,,,,,,,911.82,2077.230769230769,10737.877551020409,1113.875,773.625,,,4951.820754716981,1572.6764705882354,1109.2933333333333,6961.818181818182,3081.45,3186.9473684210525,1713.0,,1354.95,1488.5151515151515,,11852.307692307691,1248.1068702290077,1699.3584905660377,1432.6666666666667,3708.6875,808.5714285714286,,790.1758241758242,2937.1078368111475
49,4501.268292682927,1163.9259259259259,,1285.0,,,,,,,875.0736842105263,2032.6666666666667,10602.711111111112,1107.5263157894738,751.0,,,4712.71,1526.4516129032259,1083.4202898550725,6809.285714285715,3168.5,3289.3469387755104,1667.5,,1483.0,1173.4,,12194.65,1210.04,1636.276595744681,,3697.5116279069766,754.125,,787.6117647058824,2935.3478930679867,4501.268292682927,1163.9259259259259,,1285.0,,,,,,,875.0736842105263,2032.6666666666667,10602.711111111112,1107.5263157894738,751.0,,,4712.71,1526.4516129032259,1083.4202898550725,6809.285714285715,3168.5,3289.3469387755104,1667.5,,1483.0,1173.4,,12194.65,1210.04,1636.276595744681,,3697.5116279069766,754.125,,787.6117647058824,2935.3478930679867
50,4002.323529411765,1006.05,,1241.8309859154929,,,,,,,862.0444444444445,2128.5555555555557,10333.054054054053,1097.2307692307693,,,,4531.357894736842,1497.9245283018868,1046.4444444444443,6815.333333333333,3236.6666666666665,2294.4444444444443,,,1457.2222222222222,,,12890.547169811322,1207.7058823529412,1519.906976744186,,3659.0,781.25,,786.2278481012659,3119.756037488582,4002.323529411765,1006.05,,1241.8309859154929,,,,,,,862.0444444444445,2128.5555555555557,10333.054054054053,1097.2307692307693,,,,4531.357894736842,1497.9245283018868,1046.4444444444443,6815.333333333333,3236.6666666666665,2294.4444444444443,,,1457.2222222222222,,,12890.547169811322,1207.7058823529412,1519.906976744186,,3659.0,781.25,,786.2278481012659,3119.756037488581
51,3713.0344827586205,985.3571428571429,,1195.4769230769232,,,,,,,826.5238095238095,2144.0,10317.375,,,,,4249.067415730337,1516.8809523809523,1014.3928571428571,,,2318.0,,,1442.375,,,13592.54347826087,1186.1238938053098,1352.5882352941176,,3597.3823529411766,,,781.2837837837837,3139.5253329722436,3713.0344827586205,985.3571428571429,,1195.4769230769232,,,,,,,826.5238095238095,2144.0,10317.375,,,,,4249.067415730337,1516.8809523809523,1014.3928571428571,,,2318.0,,,1442.375,,,13592.54347826087,1186.1238938053098,1352.5882352941176,,3597.3823529411766,,,781.2837837837837,3139.5253329722436
52,3552.9583333333335,916.2,,1030.6037735849056,,,,,,,789.2105263157895,,10539.444444444445,,,,,3779.098765432099,1536.7575757575758,975.6,,,,,,1381.0,,,15055.103448275862,1159.073394495413,1331.6666666666667,,3548.75,,,784.463768115942,3312.8521926015737,3552.9583333333335,916.2,,1030.6037735849056,,,,,,,789.2105263157895,,10539.444444444445,,,,,3779.098765432099,1536.7575757575758,975.6,,,,,,1381.0,,,15055.103448275862,1159.073394495413,1331.6666666666667,,3548.75,,,784.463768115942,3312.852192601573
53,2989.75,858.0,,1002.5531914893617,,,,,,,756.8695652173913,,10873.666666666666,,,,,3320.72602739726,1530.7307692307693,968.0666666666667,,,,,,,,,15707.75,1136.4174757281553,1315.8125,,3458.5,,,775.4,3438.01868172279,2989.75,858.0,,1002.5531914893617,,,,,,,756.8695652173913,,10873.666666666666,,,,,3320.72602739726,1530.7307692307693,968.0666666666667,,,,,,,,,15707.75,1136.4174757281553,1315.8125,,3458.5,,,775.4,3438.0186817227896
54,2898.5,818.0,,990.9487179487179,,,,,,,745.7213114754098,,12203.0,,,,,2724.6774193548385,1549.0526315789473,879.25,,,,,,,,,14625.363636363636,1118.0714285714287,1315.375,,3329.75,,,778.3620689655172,3382.7747857121913,2898.5,818.0,,990.9487179487179,,,,,,,745.7213114754098,,12203.0,,,,,2724.6774193548385,1549.0526315789473,879.25,,,,,,,,,14625.363636363636,1118.0714285714287,1315.375,,3329.75,,,778.3620689655172,3382.774785712192
55,,,,978.3333333333334,,,,,,,730.9245283018868,,,,,,,2166.255319148936,1539.1538461538462,800.7586206896551,,,,,,,,,13877.0,1104.6236559139784,1284.5,,3125.5,,,781.1509433962265,2638.8200246937863,,,,978.3333333333334,,,,,,,730.9245283018868,,,,,,,2166.255319148936,1539.1538461538462,800.7586206896551,,,,,,,,,13877.0,1104.6236559139784,1284.5,,3125.5,,,781.1509433962265,2638.820024693786
56,,,,969.4,,,,,,,722.7857142857143,,,,,,,1629.8695652173913,1606.0,775.2272727272727,,,,,,,,,,1083.0568181818182,,,2890.8333333333335,,,782.7142857142857,1307.485873682477,,,,969.4,,,,,,,722.7857142857143,,,,,,,1629.8695652173913,1606.0,775.2272727272727,,,,,,,,,,1083.0568181818182,,,2890.8333333333335,,,782.7142857142857,1307.485873682477
57,,,,977.5625,,,,,,,710.9428571428572,,,,,,,1552.2105263157894,,718.75,,,,,,,,,,1068.3048780487804,,,2838.625,,,793.4222222222222,1237.1168548185212,,,,977.5625,,,,,,,710.9428571428572,,,,,,,1552.2105263157894,,718.75,,,,,,,,,,1068.3048780487804,,,2838.625,,,793.4222222222222,1237.1168548185212
58,,,,942.1428571428571,,,,,,,705.7407407407408,,,,,,,1547.142857142857,,,,,,,,,,,,1039.6103896103896,,,2820.0,,,790.9268292682926,1307.593945650856,,,,942.1428571428571,,,,,,,705.7407407407408,,,,,,,1547.142857142857,,,,,,,,,,,,1039.6103896103896,,,2820.0,,,790.9268292682926,1307.5939456508563
59,,,,978.0,,,,,,,700.4,,,,,,,,,,,,,,,,,,,1014.8219178082192,,,,,,799.5135135135135,873.1838578304332,,,,978.0,,,,,,,700.4,,,,,,,,,,,,,,,,,,,1014.8219178082192,,,,,,799.5135135135135,873.1838578304331
60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,832.0,,,,,,784.0909090909091,808.0454545454545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,832.0,,,,,,784.0909090909091,808.0454545454545
61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,802.0,,,,,,786.5862068965517,794.2931034482758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,802.0,,,,,,786.5862068965517,794.2931034482758
62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,774.0681818181819,,,,,,807.2,790.6340909090909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,774.0681818181819,,,,,,807.2,790.634090909091
63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,755.1111111111111,,,,,,811.6190476190476,783.3650793650793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,755.1111111111111,,,,,,811.6190476190476,783.3650793650793
64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,754.4285714285714,,,,,,809.5625,781.9955357142858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,754.4285714285714,,,,,,809.5625,781.9955357142858
65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,738.2380952380952,,,,,,817.375,777.8065476190476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,738.2380952380952,,,,,,817.375,777.8065476190475
66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,747.5833333333334,,,,,,895.0,821.2916666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,747.5833333333334,,,,,,895.0,821.2916666666667
67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,765.0,,,,,,,765.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,765.0,,,,,,,765.0
